Storm_ID,Name,Year,Date,Status,Max_Wind_knots,Min_Pressure_mb
AL041980,ALLEN,1980,1980-08-03,HU,65,985.0
AL041980,ALLEN,1980,1980-08-03,HU,70,980.0
AL041980,ALLEN,1980,1980-08-03,HU,80,975.0
AL041980,ALLEN,1980,1980-08-03,HU,95,965.0
AL041980,ALLEN,1980,1980-08-04,HU,110,950.0
AL041980,ALLEN,1980,1980-08-04,HU,115,948.0
AL041980,ALLEN,1980,1980-08-04,HU,125,945.0
AL041980,ALLEN,1980,1980-08-04,HU,130,930.0
AL041980,ALLEN,1980,1980-08-05,HU,140,911.0
AL041980,ALLEN,1980,1980-08-05,HU,145,916.0
AL041980,ALLEN,1980,1980-08-05,HU,155,932.0
AL041980,ALLEN,1980,1980-08-05,HU,150,940.0
AL041980,ALLEN,1980,1980-08-06,HU,140,945.0
AL041980,ALLEN,1980,1980-08-06,HU,115,955.0
AL041980,ALLEN,1980,1980-08-06,HU,115,955.0
AL041980,ALLEN,1980,1980-08-06,HU,125,955.0
AL041980,ALLEN,1980,1980-08-07,HU,135,945.0
AL041980,ALLEN,1980,1980-08-07,HU,145,935.0
AL041980,ALLEN,1980,1980-08-07,HU,155,910.0
AL041980,ALLEN,1980,1980-08-07,HU,165,899.0
AL041980,ALLEN,1980,1980-08-08,HU,155,920.0
AL041980,ALLEN,1980,1980-08-08,HU,130,945.0
AL041980,ALLEN,1980,1980-08-08,HU,115,960.0
AL041980,ALLEN,1980,1980-08-08,HU,130,940.0
AL041980,ALLEN,1980,1980-08-09,HU,145,912.0
AL041980,ALLEN,1980,1980-08-09,HU,155,909.0
AL041980,ALLEN,1980,1980-08-09,HU,140,916.0
AL041980,ALLEN,1980,1980-08-09,HU,125,925.0
AL041980,ALLEN,1980,1980-08-10,HU,110,935.0
AL041980,ALLEN,1980,1980-08-10,HU,100,945.0
AL041980,ALLEN,1980,1980-08-10,HU,85,960.0
AL041980,ALLEN,1980,1980-08-10,HU,70,970.0
AL061980,BONNIE,1980,1980-08-16,HU,75,985.0
AL061980,BONNIE,1980,1980-08-16,HU,85,975.0
AL061980,BONNIE,1980,1980-08-16,HU,85,975.0
AL061980,BONNIE,1980,1980-08-16,HU,85,975.0
AL061980,BONNIE,1980,1980-08-17,HU,75,985.0
AL061980,BONNIE,1980,1980-08-17,HU,65,990.0
AL061980,BONNIE,1980,1980-08-17,HU,65,990.0
AL061980,BONNIE,1980,1980-08-17,HU,65,990.0
AL061980,BONNIE,1980,1980-08-18,HU,65,990.0
AL061980,BONNIE,1980,1980-08-18,HU,65,990.0
AL061980,BONNIE,1980,1980-08-18,HU,65,990.0
AL061980,BONNIE,1980,1980-08-18,HU,65,990.0
AL061980,BONNIE,1980,1980-08-19,HU,65,990.0
AL061980,BONNIE,1980,1980-08-19,HU,65,990.0
AL061980,BONNIE,1980,1980-08-19,HU,65,995.0
AL071980,CHARLEY,1980,1980-08-23,HU,65,992.0
AL071980,CHARLEY,1980,1980-08-23,HU,70,990.0
AL071980,CHARLEY,1980,1980-08-23,HU,70,989.0
AL071980,CHARLEY,1980,1980-08-23,HU,70,990.0
AL071980,CHARLEY,1980,1980-08-24,HU,65,991.0
AL091980,GEORGES,1980,1980-09-08,HU,70,993.0
AL091980,GEORGES,1980,1980-09-08,HU,70,993.0
AL091980,GEORGES,1980,1980-09-08,HU,70,993.0
AL091980,GEORGES,1980,1980-09-08,HU,65,993.0
AL101980,EARL,1980,1980-09-08,HU,65,988.0
AL101980,EARL,1980,1980-09-08,HU,65,985.0
AL101980,EARL,1980,1980-09-08,HU,65,986.0
AL101980,EARL,1980,1980-09-09,HU,65,988.0
AL101980,EARL,1980,1980-09-09,HU,65,990.0
AL101980,EARL,1980,1980-09-09,HU,65,991.0
AL101980,EARL,1980,1980-09-09,HU,65,992.0
AL101980,EARL,1980,1980-09-10,HU,65,994.0
AL101980,EARL,1980,1980-09-10,HU,65,995.0
AL121980,FRANCES,1980,1980-09-08,HU,65,986.0
AL121980,FRANCES,1980,1980-09-08,HU,70,978.0
AL121980,FRANCES,1980,1980-09-08,HU,80,970.0
AL121980,FRANCES,1980,1980-09-08,HU,90,965.0
AL121980,FRANCES,1980,1980-09-09,HU,100,960.0
AL121980,FRANCES,1980,1980-09-09,HU,100,958.0
AL121980,FRANCES,1980,1980-09-09,HU,100,960.0
AL121980,FRANCES,1980,1980-09-09,HU,90,965.0
AL121980,FRANCES,1980,1980-09-10,HU,90,966.0
AL121980,FRANCES,1980,1980-09-10,HU,90,967.0
AL121980,FRANCES,1980,1980-09-10,HU,85,968.0
AL121980,FRANCES,1980,1980-09-10,HU,80,970.0
AL121980,FRANCES,1980,1980-09-11,HU,85,968.0
AL121980,FRANCES,1980,1980-09-11,HU,90,965.0
AL121980,FRANCES,1980,1980-09-11,HU,90,967.0
AL121980,FRANCES,1980,1980-09-11,HU,85,968.0
AL121980,FRANCES,1980,1980-09-12,HU,80,970.0
AL121980,FRANCES,1980,1980-09-12,HU,80,970.0
AL121980,FRANCES,1980,1980-09-12,HU,80,970.0
AL121980,FRANCES,1980,1980-09-12,HU,80,970.0
AL121980,FRANCES,1980,1980-09-13,HU,80,970.0
AL121980,FRANCES,1980,1980-09-13,HU,85,968.0
AL121980,FRANCES,1980,1980-09-13,HU,90,965.0
AL121980,FRANCES,1980,1980-09-13,HU,90,965.0
AL121980,FRANCES,1980,1980-09-14,HU,90,965.0
AL121980,FRANCES,1980,1980-09-14,HU,90,965.0
AL121980,FRANCES,1980,1980-09-14,HU,90,965.0
AL121980,FRANCES,1980,1980-09-14,HU,90,965.0
AL121980,FRANCES,1980,1980-09-15,HU,90,965.0
AL121980,FRANCES,1980,1980-09-15,HU,90,965.0
AL121980,FRANCES,1980,1980-09-15,HU,90,965.0
AL121980,FRANCES,1980,1980-09-15,HU,90,965.0
AL121980,FRANCES,1980,1980-09-16,HU,90,965.0
AL121980,FRANCES,1980,1980-09-16,HU,90,965.0
AL121980,FRANCES,1980,1980-09-16,HU,90,965.0
AL121980,FRANCES,1980,1980-09-16,HU,90,965.0
AL121980,FRANCES,1980,1980-09-17,HU,90,965.0
AL121980,FRANCES,1980,1980-09-17,HU,85,968.0
AL121980,FRANCES,1980,1980-09-17,HU,80,970.0
AL121980,FRANCES,1980,1980-09-17,HU,80,970.0
AL121980,FRANCES,1980,1980-09-18,HU,80,970.0
AL121980,FRANCES,1980,1980-09-18,HU,80,970.0
AL121980,FRANCES,1980,1980-09-18,HU,80,970.0
AL121980,FRANCES,1980,1980-09-18,HU,80,972.0
AL121980,FRANCES,1980,1980-09-19,HU,75,974.0
AL121980,FRANCES,1980,1980-09-19,HU,70,978.0
AL121980,FRANCES,1980,1980-09-19,HU,65,986.0
AL121980,FRANCES,1980,1980-09-19,HU,65,986.0
AL121980,FRANCES,1980,1980-09-20,HU,65,988.0
AL141980,IVAN,1980,1980-10-06,HU,65,992.0
AL141980,IVAN,1980,1980-10-06,HU,75,985.0
AL141980,IVAN,1980,1980-10-06,HU,85,976.0
AL141980,IVAN,1980,1980-10-06,HU,90,970.0
AL141980,IVAN,1980,1980-10-07,HU,90,970.0
AL141980,IVAN,1980,1980-10-07,HU,90,970.0
AL141980,IVAN,1980,1980-10-07,HU,90,970.0
AL141980,IVAN,1980,1980-10-07,HU,90,970.0
AL141980,IVAN,1980,1980-10-08,HU,90,970.0
AL141980,IVAN,1980,1980-10-08,HU,90,970.0
AL141980,IVAN,1980,1980-10-08,HU,90,970.0
AL141980,IVAN,1980,1980-10-08,HU,90,970.0
AL141980,IVAN,1980,1980-10-09,HU,90,970.0
AL141980,IVAN,1980,1980-10-09,HU,90,971.0
AL141980,IVAN,1980,1980-10-09,HU,90,973.0
AL141980,IVAN,1980,1980-10-09,HU,90,975.0
AL141980,IVAN,1980,1980-10-10,HU,90,977.0
AL141980,IVAN,1980,1980-10-10,HU,90,978.0
AL141980,IVAN,1980,1980-10-10,HU,90,978.0
AL141980,IVAN,1980,1980-10-10,HU,80,980.0
AL141980,IVAN,1980,1980-10-11,HU,75,985.0
AL141980,IVAN,1980,1980-10-11,HU,70,988.0
AL141980,IVAN,1980,1980-10-11,HU,65,990.0
AL141980,IVAN,1980,1980-10-11,HU,65,990.0
AL161980,JEANNE,1980,1980-11-11,HU,65,992.0
AL161980,JEANNE,1980,1980-11-11,HU,75,986.0
AL161980,JEANNE,1980,1980-11-12,HU,85,988.0
AL161980,JEANNE,1980,1980-11-12,HU,70,992.0
AL161980,JEANNE,1980,1980-11-12,HU,65,994.0
AL161980,JEANNE,1980,1980-11-12,HU,65,995.0
AL181980,KARL,1980,1980-11-25,HU,65,988.0
AL181980,KARL,1980,1980-11-26,HU,70,988.0
AL181980,KARL,1980,1980-11-26,HU,75,985.0
AL181980,KARL,1980,1980-11-26,HU,75,985.0
AL181980,KARL,1980,1980-11-26,HU,75,985.0
AL181980,KARL,1980,1980-11-27,HU,70,988.0
AL181980,KARL,1980,1980-11-27,HU,65,990.0
AL181980,KARL,1980,1980-11-27,HU,65,990.0
AL181980,KARL,1980,1980-11-27,HU,65,990.0
AL101981,DENNIS,1981,1981-08-20,HU,65,995.0
AL101981,DENNIS,1981,1981-08-21,HU,70,995.0
AL131981,EMILY,1981,1981-09-04,HU,65,976.0
AL131981,EMILY,1981,1981-09-04,HU,70,974.0
AL131981,EMILY,1981,1981-09-04,HU,70,972.0
AL131981,EMILY,1981,1981-09-04,HU,70,971.0
AL131981,EMILY,1981,1981-09-05,HU,75,970.0
AL131981,EMILY,1981,1981-09-05,HU,75,968.0
AL131981,EMILY,1981,1981-09-05,HU,75,967.0
AL131981,EMILY,1981,1981-09-05,HU,80,966.0
AL131981,EMILY,1981,1981-09-06,HU,80,967.0
AL131981,EMILY,1981,1981-09-06,HU,80,968.0
AL131981,EMILY,1981,1981-09-06,HU,80,970.0
AL131981,EMILY,1981,1981-09-06,HU,75,971.0
AL131981,EMILY,1981,1981-09-07,HU,75,972.0
AL131981,EMILY,1981,1981-09-07,HU,70,974.0
AL131981,EMILY,1981,1981-09-07,HU,70,976.0
AL131981,EMILY,1981,1981-09-07,HU,65,978.0
AL141981,FLOYD,1981,1981-09-05,HU,70,997.0
AL141981,FLOYD,1981,1981-09-06,HU,80,994.0
AL141981,FLOYD,1981,1981-09-06,HU,85,991.0
AL141981,FLOYD,1981,1981-09-06,HU,90,988.0
AL141981,FLOYD,1981,1981-09-06,HU,95,985.0
AL141981,FLOYD,1981,1981-09-07,HU,100,981.0
AL141981,FLOYD,1981,1981-09-07,HU,100,978.0
AL141981,FLOYD,1981,1981-09-07,HU,100,975.0
AL141981,FLOYD,1981,1981-09-07,HU,100,975.0
AL141981,FLOYD,1981,1981-09-08,HU,95,989.0
AL141981,FLOYD,1981,1981-09-08,HU,90,995.0
AL141981,FLOYD,1981,1981-09-08,HU,85,998.0
AL151981,GERT,1981,1981-09-10,HU,70,996.0
AL151981,GERT,1981,1981-09-11,HU,80,993.0
AL151981,GERT,1981,1981-09-11,HU,85,990.0
AL151981,GERT,1981,1981-09-11,HU,90,988.0
AL151981,GERT,1981,1981-09-11,HU,90,988.0
AL151981,GERT,1981,1981-09-12,HU,90,989.0
AL151981,GERT,1981,1981-09-12,HU,90,990.0
AL151981,GERT,1981,1981-09-12,HU,85,992.0
AL151981,GERT,1981,1981-09-12,HU,70,997.0
AL161981,HARVEY,1981,1981-09-13,HU,70,990.0
AL161981,HARVEY,1981,1981-09-13,HU,70,985.0
AL161981,HARVEY,1981,1981-09-13,HU,75,983.0
AL161981,HARVEY,1981,1981-09-13,HU,80,980.0
AL161981,HARVEY,1981,1981-09-14,HU,85,978.0
AL161981,HARVEY,1981,1981-09-14,HU,90,976.0
AL161981,HARVEY,1981,1981-09-14,HU,95,960.0
AL161981,HARVEY,1981,1981-09-14,HU,110,952.0
AL161981,HARVEY,1981,1981-09-15,HU,115,946.0
AL161981,HARVEY,1981,1981-09-15,HU,110,952.0
AL161981,HARVEY,1981,1981-09-15,HU,105,958.0
AL161981,HARVEY,1981,1981-09-15,HU,100,963.0
AL161981,HARVEY,1981,1981-09-16,HU,90,970.0
AL161981,HARVEY,1981,1981-09-16,HU,85,975.0
AL161981,HARVEY,1981,1981-09-16,HU,80,980.0
AL161981,HARVEY,1981,1981-09-16,HU,65,990.0
AL161981,HARVEY,1981,1981-09-17,HU,65,991.0
AL161981,HARVEY,1981,1981-09-17,HU,65,992.0
AL161981,HARVEY,1981,1981-09-17,HU,65,993.0
AL161981,HARVEY,1981,1981-09-17,HU,65,995.0
AL161981,HARVEY,1981,1981-09-18,HU,65,996.0
AL161981,HARVEY,1981,1981-09-18,HU,65,997.0
AL181981,IRENE,1981,1981-09-25,HU,65,987.0
AL181981,IRENE,1981,1981-09-25,HU,70,983.0
AL181981,IRENE,1981,1981-09-25,HU,80,980.0
AL181981,IRENE,1981,1981-09-25,HU,90,977.0
AL181981,IRENE,1981,1981-09-26,HU,85,976.0
AL181981,IRENE,1981,1981-09-26,HU,80,976.0
AL181981,IRENE,1981,1981-09-26,HU,80,980.0
AL181981,IRENE,1981,1981-09-26,HU,85,982.0
AL181981,IRENE,1981,1981-09-27,HU,95,968.0
AL181981,IRENE,1981,1981-09-27,HU,90,966.0
AL181981,IRENE,1981,1981-09-27,HU,90,970.0
AL181981,IRENE,1981,1981-09-27,HU,95,966.0
AL181981,IRENE,1981,1981-09-28,HU,100,962.0
AL181981,IRENE,1981,1981-09-28,HU,105,966.0
AL181981,IRENE,1981,1981-09-28,HU,105,959.0
AL181981,IRENE,1981,1981-09-28,HU,105,960.0
AL181981,IRENE,1981,1981-09-29,HU,100,962.0
AL181981,IRENE,1981,1981-09-29,HU,100,965.0
AL181981,IRENE,1981,1981-09-29,HU,95,968.0
AL181981,IRENE,1981,1981-09-29,HU,90,972.0
AL181981,IRENE,1981,1981-09-30,HU,85,976.0
AL181981,IRENE,1981,1981-09-30,HU,80,980.0
AL181981,IRENE,1981,1981-09-30,HU,75,983.0
AL181981,IRENE,1981,1981-09-30,HU,70,986.0
AL181981,IRENE,1981,1981-10-01,HU,65,989.0
AL211981,KATRINA,1981,1981-11-05,HU,65,988.0
AL211981,KATRINA,1981,1981-11-05,HU,75,980.0
AL211981,KATRINA,1981,1981-11-05,HU,70,988.0
AL211981,KATRINA,1981,1981-11-06,HU,65,996.0
AL011982,ALBERTO,1982,1982-06-03,HU,75,985.0
AL011982,ALBERTO,1982,1982-06-04,HU,65,992.0
AL061982,DEBBY,1982,1982-09-15,HU,65,993.0
AL061982,DEBBY,1982,1982-09-15,HU,65,990.0
AL061982,DEBBY,1982,1982-09-15,HU,75,980.0
AL061982,DEBBY,1982,1982-09-15,HU,90,969.0
AL061982,DEBBY,1982,1982-09-16,HU,95,966.0
AL061982,DEBBY,1982,1982-09-16,HU,95,966.0
AL061982,DEBBY,1982,1982-09-16,HU,95,966.0
AL061982,DEBBY,1982,1982-09-16,HU,95,966.0
AL061982,DEBBY,1982,1982-09-17,HU,95,966.0
AL061982,DEBBY,1982,1982-09-17,HU,95,966.0
AL061982,DEBBY,1982,1982-09-17,HU,95,966.0
AL061982,DEBBY,1982,1982-09-17,HU,100,960.0
AL061982,DEBBY,1982,1982-09-18,HU,115,950.0
AL061982,DEBBY,1982,1982-09-18,HU,110,952.0
AL061982,DEBBY,1982,1982-09-18,HU,110,954.0
AL061982,DEBBY,1982,1982-09-18,HU,100,960.0
AL061982,DEBBY,1982,1982-09-19,HU,90,970.0
AL061982,DEBBY,1982,1982-09-19,HU,75,979.0
AL061982,DEBBY,1982,1982-09-19,HU,70,987.0
AL061982,DEBBY,1982,1982-09-19,HU,70,987.0
AL061982,DEBBY,1982,1982-09-20,HU,70,987.0
AL031983,ALICIA,1983,1983-08-17,HU,65,991.0
AL031983,ALICIA,1983,1983-08-17,HU,70,987.0
AL031983,ALICIA,1983,1983-08-17,HU,75,983.0
AL031983,ALICIA,1983,1983-08-17,HU,90,974.0
AL031983,ALICIA,1983,1983-08-18,HU,95,969.0
AL031983,ALICIA,1983,1983-08-18,HU,100,963.0
AL031983,ALICIA,1983,1983-08-18,HU,100,962.0
AL031983,ALICIA,1983,1983-08-18,HU,80,965.0
AL041983,BARRY,1983,1983-08-28,HU,65,993.0
AL041983,BARRY,1983,1983-08-28,HU,70,986.0
AL041983,BARRY,1983,1983-08-28,HU,70,986.0
AL051983,CHANTAL,1983,1983-09-11,HU,65,994.0
AL051983,CHANTAL,1983,1983-09-12,HU,65,994.0
AL051983,CHANTAL,1983,1983-09-12,HU,65,994.0
AL051983,CHANTAL,1983,1983-09-12,HU,65,994.0
AL051983,CHANTAL,1983,1983-09-12,HU,65,994.0
AL101984,DIANA,1984,1984-09-10,HU,65,991.0
AL101984,DIANA,1984,1984-09-10,HU,70,986.0
AL101984,DIANA,1984,1984-09-11,HU,80,980.0
AL101984,DIANA,1984,1984-09-11,HU,85,973.0
AL101984,DIANA,1984,1984-09-11,HU,100,960.0
AL101984,DIANA,1984,1984-09-11,HU,110,952.0
AL101984,DIANA,1984,1984-09-12,HU,115,949.0
AL101984,DIANA,1984,1984-09-12,HU,95,963.0
AL101984,DIANA,1984,1984-09-12,HU,95,967.0
AL101984,DIANA,1984,1984-09-12,HU,90,970.0
AL101984,DIANA,1984,1984-09-13,HU,85,972.0
AL101984,DIANA,1984,1984-09-13,HU,80,978.0
AL101984,DIANA,1984,1984-09-13,HU,80,979.0
AL101984,DIANA,1984,1984-09-13,HU,65,990.0
AL141984,HORTENSE,1984,1984-09-25,HU,65,996.0
AL141984,HORTENSE,1984,1984-09-26,HU,65,993.0
AL161984,JOSEPHINE,1984,1984-10-10,HU,65,987.0
AL161984,JOSEPHINE,1984,1984-10-10,HU,70,987.0
AL161984,JOSEPHINE,1984,1984-10-10,HU,70,985.0
AL161984,JOSEPHINE,1984,1984-10-11,HU,75,983.0
AL161984,JOSEPHINE,1984,1984-10-11,HU,80,979.0
AL161984,JOSEPHINE,1984,1984-10-11,HU,85,974.0
AL161984,JOSEPHINE,1984,1984-10-11,HU,85,971.0
AL161984,JOSEPHINE,1984,1984-10-12,HU,90,970.0
AL161984,JOSEPHINE,1984,1984-10-12,HU,90,973.0
AL161984,JOSEPHINE,1984,1984-10-12,HU,90,977.0
AL161984,JOSEPHINE,1984,1984-10-12,HU,90,976.0
AL161984,JOSEPHINE,1984,1984-10-13,HU,85,971.0
AL161984,JOSEPHINE,1984,1984-10-13,HU,85,973.0
AL161984,JOSEPHINE,1984,1984-10-13,HU,80,975.0
AL161984,JOSEPHINE,1984,1984-10-13,HU,70,973.0
AL161984,JOSEPHINE,1984,1984-10-14,HU,65,977.0
AL161984,JOSEPHINE,1984,1984-10-14,HU,65,975.0
AL161984,JOSEPHINE,1984,1984-10-14,HU,70,971.0
AL161984,JOSEPHINE,1984,1984-10-14,HU,70,968.0
AL161984,JOSEPHINE,1984,1984-10-15,HU,70,965.0
AL161984,JOSEPHINE,1984,1984-10-15,HU,65,966.0
AL161984,JOSEPHINE,1984,1984-10-15,HU,65,973.0
AL161984,JOSEPHINE,1984,1984-10-15,HU,65,971.0
AL161984,JOSEPHINE,1984,1984-10-16,HU,65,973.0
AL161984,JOSEPHINE,1984,1984-10-16,HU,65,977.0
AL161984,JOSEPHINE,1984,1984-10-16,HU,65,982.0
AL161984,JOSEPHINE,1984,1984-10-16,HU,65,986.0
AL161984,JOSEPHINE,1984,1984-10-17,HU,65,988.0
AL181984,KLAUS,1984,1984-11-08,HU,65,992.0
AL181984,KLAUS,1984,1984-11-08,HU,70,989.0
AL181984,KLAUS,1984,1984-11-08,HU,75,986.0
AL181984,KLAUS,1984,1984-11-08,HU,80,984.0
AL181984,KLAUS,1984,1984-11-09,HU,80,982.0
AL181984,KLAUS,1984,1984-11-09,HU,80,981.0
AL181984,KLAUS,1984,1984-11-09,HU,80,980.0
AL181984,KLAUS,1984,1984-11-09,HU,80,980.0
AL181984,KLAUS,1984,1984-11-10,HU,80,979.0
AL181984,KLAUS,1984,1984-11-10,HU,75,978.0
AL181984,KLAUS,1984,1984-11-10,HU,75,977.0
AL181984,KLAUS,1984,1984-11-10,HU,75,975.0
AL181984,KLAUS,1984,1984-11-11,HU,75,971.0
AL181984,KLAUS,1984,1984-11-11,HU,70,975.0
AL181984,KLAUS,1984,1984-11-11,HU,70,977.0
AL181984,KLAUS,1984,1984-11-11,HU,70,980.0
AL181984,KLAUS,1984,1984-11-12,HU,70,982.0
AL181984,KLAUS,1984,1984-11-12,HU,70,983.0
AL181984,KLAUS,1984,1984-11-12,HU,65,984.0
AL201984,LILI,1984,1984-12-20,HU,70,980.0
AL201984,LILI,1984,1984-12-20,HU,70,980.0
AL201984,LILI,1984,1984-12-21,HU,70,980.0
AL201984,LILI,1984,1984-12-21,HU,70,980.0
AL201984,LILI,1984,1984-12-21,HU,70,980.0
AL201984,LILI,1984,1984-12-21,HU,70,980.0
AL201984,LILI,1984,1984-12-22,HU,70,980.0
AL201984,LILI,1984,1984-12-22,HU,70,980.0
AL201984,LILI,1984,1984-12-22,HU,70,980.0
AL201984,LILI,1984,1984-12-22,HU,70,980.0
AL201984,LILI,1984,1984-12-23,HU,65,987.0
AL021985,BOB,1985,1985-07-24,HU,65,1003.0
AL021985,BOB,1985,1985-07-25,HU,65,1002.0
AL021985,BOB,1985,1985-07-25,HU,65,1003.0
AL031985,CLAUDETTE,1985,1985-08-14,HU,65,988.0
AL031985,CLAUDETTE,1985,1985-08-14,HU,65,987.0
AL031985,CLAUDETTE,1985,1985-08-14,HU,65,986.0
AL031985,CLAUDETTE,1985,1985-08-15,HU,70,985.0
AL031985,CLAUDETTE,1985,1985-08-15,HU,70,981.0
AL031985,CLAUDETTE,1985,1985-08-15,HU,75,980.0
AL031985,CLAUDETTE,1985,1985-08-15,HU,75,981.0
AL041985,DANNY,1985,1985-08-15,HU,70,997.0
AL041985,DANNY,1985,1985-08-15,HU,75,995.0
AL041985,DANNY,1985,1985-08-15,HU,80,988.0
AL041985,DANNY,1985,1985-08-15,HU,80,987.0
AL041985,DANNY,1985,1985-08-15,HU,70,988.0
AL051985,ELENA,1985,1985-08-29,HU,65,994.0
AL051985,ELENA,1985,1985-08-29,HU,70,990.0
AL051985,ELENA,1985,1985-08-30,HU,75,986.0
AL051985,ELENA,1985,1985-08-30,HU,80,980.0
AL051985,ELENA,1985,1985-08-30,HU,90,974.0
AL051985,ELENA,1985,1985-08-30,HU,90,978.0
AL051985,ELENA,1985,1985-08-31,HU,90,977.0
AL051985,ELENA,1985,1985-08-31,HU,90,976.0
AL051985,ELENA,1985,1985-08-31,HU,90,975.0
AL051985,ELENA,1985,1985-08-31,HU,90,974.0
AL051985,ELENA,1985,1985-09-01,HU,95,971.0
AL051985,ELENA,1985,1985-09-01,HU,100,965.0
AL051985,ELENA,1985,1985-09-01,HU,105,961.0
AL051985,ELENA,1985,1985-09-01,HU,110,954.0
AL051985,ELENA,1985,1985-09-02,HU,110,953.0
AL051985,ELENA,1985,1985-09-02,HU,105,957.0
AL051985,ELENA,1985,1985-09-02,HU,100,959.0
AL051985,ELENA,1985,1985-09-02,HU,100,959.0
AL091985,GLORIA,1985,1985-09-21,HU,65,1000.0
AL091985,GLORIA,1985,1985-09-22,HU,65,1000.0
AL091985,GLORIA,1985,1985-09-22,HU,70,996.0
AL091985,GLORIA,1985,1985-09-22,HU,70,992.0
AL091985,GLORIA,1985,1985-09-22,HU,65,990.0
AL091985,GLORIA,1985,1985-09-23,HU,65,990.0
AL091985,GLORIA,1985,1985-09-23,HU,65,989.0
AL091985,GLORIA,1985,1985-09-23,HU,65,987.0
AL091985,GLORIA,1985,1985-09-23,HU,75,980.0
AL091985,GLORIA,1985,1985-09-24,HU,95,956.0
AL091985,GLORIA,1985,1985-09-24,HU,100,952.0
AL091985,GLORIA,1985,1985-09-24,HU,100,950.0
AL091985,GLORIA,1985,1985-09-24,HU,105,935.0
AL091985,GLORIA,1985,1985-09-25,HU,120,920.0
AL091985,GLORIA,1985,1985-09-25,HU,125,920.0
AL091985,GLORIA,1985,1985-09-25,HU,115,926.0
AL091985,GLORIA,1985,1985-09-25,HU,95,933.0
AL091985,GLORIA,1985,1985-09-26,HU,85,940.0
AL091985,GLORIA,1985,1985-09-26,HU,80,944.0
AL091985,GLORIA,1985,1985-09-26,HU,80,946.0
AL091985,GLORIA,1985,1985-09-26,HU,85,944.0
AL091985,GLORIA,1985,1985-09-27,HU,90,942.0
AL091985,GLORIA,1985,1985-09-27,HU,90,942.0
AL091985,GLORIA,1985,1985-09-27,HU,90,942.0
AL091985,GLORIA,1985,1985-09-27,HU,85,951.0
AL091985,GLORIA,1985,1985-09-27,HU,75,961.0
AL091985,GLORIA,1985,1985-09-27,HU,75,964.0
AL121985,JUAN,1985,1985-10-28,HU,65,982.0
AL121985,JUAN,1985,1985-10-28,HU,70,975.0
AL121985,JUAN,1985,1985-10-28,HU,75,972.0
AL121985,JUAN,1985,1985-10-28,HU,75,971.0
AL121985,JUAN,1985,1985-10-29,HU,75,973.0
AL121985,JUAN,1985,1985-10-29,HU,70,975.0
AL121985,JUAN,1985,1985-10-29,HU,65,974.0
AL121985,JUAN,1985,1985-10-29,HU,65,974.0
AL131985,KATE,1985,1985-11-16,HU,70,987.0
AL131985,KATE,1985,1985-11-17,HU,75,981.0
AL131985,KATE,1985,1985-11-17,HU,75,984.0
AL131985,KATE,1985,1985-11-17,HU,75,982.0
AL131985,KATE,1985,1985-11-17,HU,80,977.0
AL131985,KATE,1985,1985-11-18,HU,80,976.0
AL131985,KATE,1985,1985-11-18,HU,80,975.0
AL131985,KATE,1985,1985-11-18,HU,80,975.0
AL131985,KATE,1985,1985-11-18,HU,85,972.0
AL131985,KATE,1985,1985-11-19,HU,95,967.0
AL131985,KATE,1985,1985-11-19,HU,95,968.0
AL131985,KATE,1985,1985-11-19,HU,90,971.0
AL131985,KATE,1985,1985-11-19,HU,80,976.0
AL131985,KATE,1985,1985-11-20,HU,85,972.0
AL131985,KATE,1985,1985-11-20,HU,95,968.0
AL131985,KATE,1985,1985-11-20,HU,105,956.0
AL131985,KATE,1985,1985-11-20,HU,105,955.0
AL131985,KATE,1985,1985-11-21,HU,105,954.0
AL131985,KATE,1985,1985-11-21,HU,100,961.0
AL131985,KATE,1985,1985-11-21,HU,95,965.0
AL131985,KATE,1985,1985-11-21,HU,85,967.0
AL131985,KATE,1985,1985-11-21,HU,85,967.0
AL131985,KATE,1985,1985-11-22,HU,80,975.0
AL131985,KATE,1985,1985-11-22,HU,65,983.0
AL021986,BONNIE,1986,1986-06-25,HU,65,1001.0
AL021986,BONNIE,1986,1986-06-26,HU,70,999.0
AL021986,BONNIE,1986,1986-06-26,HU,75,995.0
AL021986,BONNIE,1986,1986-06-26,HU,75,990.0
AL021986,BONNIE,1986,1986-06-26,HU,65,992.0
AL051986,CHARLEY,1986,1986-08-17,HU,65,991.0
AL051986,CHARLEY,1986,1986-08-17,HU,65,990.0
AL051986,CHARLEY,1986,1986-08-17,HU,65,988.0
AL051986,CHARLEY,1986,1986-08-18,HU,70,987.0
AL051986,CHARLEY,1986,1986-08-18,HU,65,990.0
AL091986,EARL,1986,1986-09-11,HU,70,999.0
AL091986,EARL,1986,1986-09-12,HU,75,996.0
AL091986,EARL,1986,1986-09-12,HU,80,993.0
AL091986,EARL,1986,1986-09-12,HU,85,988.0
AL091986,EARL,1986,1986-09-12,HU,90,985.0
AL091986,EARL,1986,1986-09-13,HU,90,983.0
AL091986,EARL,1986,1986-09-13,HU,90,983.0
AL091986,EARL,1986,1986-09-13,HU,90,983.0
AL091986,EARL,1986,1986-09-13,HU,90,983.0
AL091986,EARL,1986,1986-09-14,HU,90,982.0
AL091986,EARL,1986,1986-09-14,HU,90,980.0
